inventory_id,product_id,supplier_id,warehouse_name,warehouse_location,stock_quantity,reorder_level,stock_status,last_restock_date,last_updated
1624,TEC-MA-10000822,9,Technology Warehouse,San Francisco,68,60,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1625,TEC-MA-10000864,10,Technology Warehouse,San Francisco,205,38,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1626,TEC-MA-10000904,11,Technology Warehouse,San Francisco,498,50,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1627,TEC-MA-10000984,12,Technology Warehouse,San Francisco,441,27,In Stock,2026-08-05,2026-08-06 01:40:20.449387
1628,TEC-MA-10001016,13,Technology Warehouse,San Francisco,319,66,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1629,TEC-MA-10001031,14,Technology Warehouse,San Francisco,137,71,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1630,TEC-MA-10001047,15,Technology Warehouse,San Francisco,441,57,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1631,TEC-MA-10001127,16,Technology Warehouse,San Francisco,231,68,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1632,TEC-MA-10001148,17,Technology Warehouse,San Francisco,127,75,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1633,TEC-MA-10001570,1,Technology Warehouse,San Francisco,251,40,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1634,TEC-MA-10001681,2,Technology Warehouse,San Francisco,90,73,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1635,TEC-MA-10001695,3,Technology Warehouse,San Francisco,86,76,In Stock,2026-06-12,2026-08-06 01:40:20.449387
1636,TEC-MA-10001856,4,Technology Warehouse,San Francisco,380,77,In Stock,2026-07-26,2026-08-06 01:40:20.449387
1637,TEC-MA-10001972,5,Technology Warehouse,San Francisco,243,79,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1638,TEC-MA-10002073,6,Technology Warehouse,San Francisco,278,49,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1639,TEC-MA-10002109,7,Technology Warehouse,San Francisco,251,61,In Stock,2026-06-21,2026-08-06 01:40:20.449387
1640,TEC-MA-10002178,8,Technology Warehouse,San Francisco,405,68,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1641,TEC-MA-10002210,9,Technology Warehouse,San Francisco,445,63,In Stock,2026-07-28,2026-08-06 01:40:20.449387
1642,TEC-MA-10002412,10,Technology Warehouse,San Francisco,98,39,In Stock,2026-07-19,2026-08-06 01:40:20.449387
1643,TEC-MA-10002428,11,Technology Warehouse,San Francisco,429,33,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1644,TEC-MA-10002694,12,Technology Warehouse,San Francisco,68,52,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1645,TEC-MA-10002790,13,Technology Warehouse,San Francisco,459,70,In Stock,2026-07-10,2026-08-06 01:40:20.449387
1646,TEC-MA-10002859,14,Technology Warehouse,San Francisco,298,38,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1647,TEC-MA-10002927,15,Technology Warehouse,San Francisco,170,59,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1648,TEC-MA-10002930,16,Technology Warehouse,San Francisco,56,27,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1649,TEC-MA-10002937,17,Technology Warehouse,San Francisco,410,22,In Stock,2026-07-27,2026-08-06 01:40:20.449387
1650,TEC-MA-10002981,1,Technology Warehouse,San Francisco,448,63,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1651,TEC-MA-10003066,2,Technology Warehouse,San Francisco,305,51,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1652,TEC-MA-10003173,3,Technology Warehouse,San Francisco,131,38,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1653,TEC-MA-10003176,4,Technology Warehouse,San Francisco,51,62,Low Stock,2026-06-12,2026-08-06 01:40:20.449387
1654,TEC-MA-10003183,5,Technology Warehouse,San Francisco,292,22,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1655,TEC-MA-10003230,6,Technology Warehouse,San Francisco,154,25,In Stock,2026-06-19,2026-08-06 01:40:20.449387
1656,TEC-MA-10003246,7,Technology Warehouse,San Francisco,313,74,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1657,TEC-MA-10003329,8,Technology Warehouse,San Francisco,494,27,In Stock,2026-08-04,2026-08-06 01:40:20.449387
1658,TEC-MA-10003337,9,Technology Warehouse,San Francisco,200,24,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1659,TEC-MA-10003353,10,Technology Warehouse,San Francisco,182,49,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1660,TEC-MA-10003356,11,Technology Warehouse,San Francisco,164,56,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1661,TEC-MA-10003493,12,Technology Warehouse,San Francisco,312,45,In Stock,2026-07-22,2026-08-06 01:40:20.449387
1662,TEC-MA-10003589,13,Technology Warehouse,San Francisco,416,20,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1663,TEC-MA-10003626,14,Technology Warehouse,San Francisco,319,29,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1664,TEC-MA-10003673,15,Technology Warehouse,San Francisco,147,43,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1665,TEC-MA-10003674,16,Technology Warehouse,San Francisco,364,44,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1666,TEC-MA-10003979,17,Technology Warehouse,San Francisco,498,50,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1667,TEC-MA-10004002,1,Technology Warehouse,San Francisco,461,80,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1668,TEC-MA-10004086,2,Technology Warehouse,San Francisco,437,29,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1669,TEC-MA-10004125,3,Technology Warehouse,San Francisco,230,69,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1670,TEC-MA-10004212,4,Technology Warehouse,San Francisco,231,21,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1671,TEC-MA-10004241,5,Technology Warehouse,San Francisco,398,51,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1672,TEC-MA-10004255,6,Technology Warehouse,San Francisco,133,59,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1673,TEC-MA-10004458,7,Technology Warehouse,San Francisco,297,43,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1674,TEC-MA-10004521,8,Technology Warehouse,San Francisco,174,61,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1675,TEC-MA-10004552,9,Technology Warehouse,San Francisco,458,75,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1676,TEC-MA-10004626,10,Technology Warehouse,San Francisco,313,23,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1677,TEC-MA-10004679,11,Technology Warehouse,San Francisco,125,80,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1678,TEC-PH-10000004,12,Technology Warehouse,San Francisco,417,35,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1679,TEC-PH-10000011,13,Technology Warehouse,San Francisco,397,39,In Stock,2026-07-22,2026-08-06 01:40:20.449387
1680,TEC-PH-10000038,14,Technology Warehouse,San Francisco,252,39,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1681,TEC-PH-10000127,15,Technology Warehouse,San Francisco,284,54,In Stock,2026-07-23,2026-08-06 01:40:20.449387
1682,TEC-PH-10000141,16,Technology Warehouse,San Francisco,53,58,Low Stock,2026-07-22,2026-08-06 01:40:20.449387
1683,TEC-PH-10000148,17,Technology Warehouse,San Francisco,188,73,In Stock,2026-06-18,2026-08-06 01:40:20.449387
1684,TEC-PH-10000149,1,Technology Warehouse,San Francisco,311,25,In Stock,2026-06-21,2026-08-06 01:40:20.449387
1685,TEC-PH-10000169,2,Technology Warehouse,San Francisco,467,58,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1686,TEC-PH-10000193,3,Technology Warehouse,San Francisco,414,49,In Stock,2026-06-18,2026-08-06 01:40:20.449387
1687,TEC-PH-10000213,4,Technology Warehouse,San Francisco,397,67,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1688,TEC-PH-10000215,5,Technology Warehouse,San Francisco,98,33,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1689,TEC-PH-10000307,6,Technology Warehouse,San Francisco,52,43,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1690,TEC-PH-10000347,7,Technology Warehouse,San Francisco,485,64,In Stock,2026-07-13,2026-08-06 01:40:20.449387
1691,TEC-PH-10000369,8,Technology Warehouse,San Francisco,413,20,In Stock,2026-07-28,2026-08-06 01:40:20.449387
1692,TEC-PH-10000376,9,Technology Warehouse,San Francisco,58,33,In Stock,2026-07-25,2026-08-06 01:40:20.449387
1693,TEC-PH-10000439,10,Technology Warehouse,San Francisco,457,75,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1694,TEC-PH-10000441,11,Technology Warehouse,San Francisco,227,34,In Stock,2026-07-27,2026-08-06 01:40:20.449387
1695,TEC-PH-10000455,12,Technology Warehouse,San Francisco,281,21,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1696,TEC-PH-10000486,13,Technology Warehouse,San Francisco,427,29,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1697,TEC-PH-10000526,14,Technology Warehouse,San Francisco,228,47,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1698,TEC-PH-10000560,15,Technology Warehouse,San Francisco,402,80,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1699,TEC-PH-10000562,16,Technology Warehouse,San Francisco,320,42,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1700,TEC-PH-10000576,17,Technology Warehouse,San Francisco,96,42,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1701,TEC-PH-10000586,1,Technology Warehouse,San Francisco,347,67,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1702,TEC-PH-10000673,2,Technology Warehouse,San Francisco,145,58,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1703,TEC-PH-10000675,3,Technology Warehouse,San Francisco,52,52,Low Stock,2026-06-29,2026-08-06 01:40:20.449387
1704,TEC-PH-10000702,4,Technology Warehouse,San Francisco,400,23,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1705,TEC-PH-10000730,5,Technology Warehouse,San Francisco,97,77,In Stock,2026-06-21,2026-08-06 01:40:20.449387
1706,TEC-PH-10000895,6,Technology Warehouse,San Francisco,422,22,In Stock,2026-07-20,2026-08-06 01:40:20.449387
1707,TEC-PH-10000912,7,Technology Warehouse,San Francisco,57,37,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1708,TEC-PH-10000923,8,Technology Warehouse,San Francisco,227,20,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1709,TEC-PH-10000984,9,Technology Warehouse,San Francisco,461,77,In Stock,2026-07-13,2026-08-06 01:40:20.449387
1710,TEC-PH-10001051,10,Technology Warehouse,San Francisco,91,39,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1711,TEC-PH-10001061,11,Technology Warehouse,San Francisco,57,25,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1712,TEC-PH-10001079,12,Technology Warehouse,San Francisco,76,55,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1713,TEC-PH-10001128,13,Technology Warehouse,San Francisco,66,69,Low Stock,2026-07-23,2026-08-06 01:40:20.449387
1714,TEC-PH-10001198,14,Technology Warehouse,San Francisco,115,26,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1715,TEC-PH-10001254,15,Technology Warehouse,San Francisco,491,71,In Stock,2026-07-22,2026-08-06 01:40:20.449387
1716,TEC-PH-10001299,16,Technology Warehouse,San Francisco,298,30,In Stock,2026-07-26,2026-08-06 01:40:20.449387
1717,TEC-PH-10001300,17,Technology Warehouse,San Francisco,266,71,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1718,TEC-PH-10001305,1,Technology Warehouse,San Francisco,378,79,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1719,TEC-PH-10001336,2,Technology Warehouse,San Francisco,89,20,In Stock,2026-07-29,2026-08-06 01:40:20.449387
1720,TEC-PH-10001363,3,Technology Warehouse,San Francisco,77,33,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1721,TEC-PH-10001425,4,Technology Warehouse,San Francisco,159,70,In Stock,2026-07-21,2026-08-06 01:40:20.449387
1722,TEC-PH-10001433,5,Technology Warehouse,San Francisco,496,48,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1723,TEC-PH-10001448,6,Technology Warehouse,San Francisco,222,32,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1724,TEC-PH-10001459,7,Technology Warehouse,San Francisco,239,60,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1725,TEC-PH-10001468,8,Technology Warehouse,San Francisco,230,45,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1726,TEC-PH-10001494,9,Technology Warehouse,San Francisco,399,35,In Stock,2026-07-26,2026-08-06 01:40:20.449387
1727,TEC-PH-10001527,10,Technology Warehouse,San Francisco,466,64,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1728,TEC-PH-10001530,11,Technology Warehouse,San Francisco,68,74,Low Stock,2026-06-19,2026-08-06 01:40:20.449387
1729,TEC-PH-10001536,12,Technology Warehouse,San Francisco,300,34,In Stock,2026-07-10,2026-08-06 01:40:20.449387
1730,TEC-PH-10001552,13,Technology Warehouse,San Francisco,57,46,In Stock,2026-07-18,2026-08-06 01:40:20.449387
1731,TEC-PH-10001557,14,Technology Warehouse,San Francisco,175,60,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1732,TEC-PH-10001578,15,Technology Warehouse,San Francisco,475,64,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1733,TEC-PH-10001580,16,Technology Warehouse,San Francisco,188,40,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1734,TEC-PH-10001615,17,Technology Warehouse,San Francisco,442,75,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1735,TEC-PH-10001619,1,Technology Warehouse,San Francisco,415,53,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1736,TEC-PH-10001644,2,Technology Warehouse,San Francisco,316,34,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1737,TEC-PH-10001700,3,Technology Warehouse,San Francisco,372,56,In Stock,2026-07-17,2026-08-06 01:40:20.449387
1738,TEC-PH-10001750,4,Technology Warehouse,San Francisco,372,21,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1739,TEC-PH-10001760,5,Technology Warehouse,San Francisco,276,52,In Stock,2026-06-26,2026-08-06 01:40:20.449387
1740,TEC-PH-10001795,6,Technology Warehouse,San Francisco,226,70,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1741,TEC-PH-10001809,7,Technology Warehouse,San Francisco,97,53,In Stock,2026-06-29,2026-08-06 01:40:20.449387
1742,TEC-PH-10001817,8,Technology Warehouse,San Francisco,403,56,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1743,TEC-PH-10001819,9,Technology Warehouse,San Francisco,97,56,In Stock,2026-06-19,2026-08-06 01:40:20.449387
1744,TEC-PH-10001835,10,Technology Warehouse,San Francisco,390,27,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1745,TEC-PH-10001870,11,Technology Warehouse,San Francisco,466,36,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1746,TEC-PH-10001918,12,Technology Warehouse,San Francisco,104,64,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1747,TEC-PH-10001924,13,Technology Warehouse,San Francisco,333,26,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1748,TEC-PH-10001944,14,Technology Warehouse,San Francisco,225,28,In Stock,2026-08-04,2026-08-06 01:40:20.449387
1749,TEC-PH-10001949,15,Technology Warehouse,San Francisco,127,63,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1750,TEC-PH-10002033,16,Technology Warehouse,San Francisco,192,48,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1751,TEC-PH-10002070,17,Technology Warehouse,San Francisco,54,24,In Stock,2026-07-03,2026-08-06 01:40:20.449387
1752,TEC-PH-10002075,1,Technology Warehouse,San Francisco,335,31,In Stock,2026-06-09,2026-08-06 01:40:20.449387
1753,TEC-PH-10002085,2,Technology Warehouse,San Francisco,295,70,In Stock,2026-06-25,2026-08-06 01:40:20.449387
1754,TEC-PH-10002103,3,Technology Warehouse,San Francisco,211,78,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1755,TEC-PH-10002114,4,Technology Warehouse,San Francisco,444,44,In Stock,2026-06-18,2026-08-06 01:40:20.449387
1756,TEC-PH-10002115,5,Technology Warehouse,San Francisco,487,75,In Stock,2026-07-19,2026-08-06 01:40:20.449387
1757,TEC-PH-10002170,6,Technology Warehouse,San Francisco,392,25,In Stock,2026-07-31,2026-08-06 01:40:20.449387
1758,TEC-PH-10002185,7,Technology Warehouse,San Francisco,112,27,In Stock,2026-06-17,2026-08-06 01:40:20.449387
1759,TEC-PH-10002200,8,Technology Warehouse,San Francisco,494,74,In Stock,2026-06-22,2026-08-06 01:40:20.449387
1760,TEC-PH-10002262,9,Technology Warehouse,San Francisco,132,45,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1761,TEC-PH-10002275,10,Technology Warehouse,San Francisco,85,43,In Stock,2026-06-15,2026-08-06 01:40:20.449387
1762,TEC-PH-10002293,11,Technology Warehouse,San Francisco,264,45,In Stock,2026-06-13,2026-08-06 01:40:20.449387
1763,TEC-PH-10002310,12,Technology Warehouse,San Francisco,422,58,In Stock,2026-07-04,2026-08-06 01:40:20.449387
1764,TEC-PH-10002350,13,Technology Warehouse,San Francisco,336,62,In Stock,2026-07-21,2026-08-06 01:40:20.449387
1765,TEC-PH-10002352,14,Technology Warehouse,San Francisco,240,40,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1766,TEC-PH-10002365,15,Technology Warehouse,San Francisco,142,54,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1767,TEC-PH-10002398,16,Technology Warehouse,San Francisco,264,31,In Stock,2026-07-12,2026-08-06 01:40:20.449387
1768,TEC-PH-10002415,17,Technology Warehouse,San Francisco,94,71,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1769,TEC-PH-10002447,1,Technology Warehouse,San Francisco,420,35,In Stock,2026-07-23,2026-08-06 01:40:20.449387
1770,TEC-PH-10002468,2,Technology Warehouse,San Francisco,447,64,In Stock,2026-08-03,2026-08-06 01:40:20.449387
1771,TEC-PH-10002483,3,Technology Warehouse,San Francisco,457,24,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1772,TEC-PH-10002496,4,Technology Warehouse,San Francisco,324,42,In Stock,2026-06-23,2026-08-06 01:40:20.449387
1773,TEC-PH-10002538,5,Technology Warehouse,San Francisco,53,44,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1774,TEC-PH-10002549,6,Technology Warehouse,San Francisco,369,43,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1775,TEC-PH-10002555,7,Technology Warehouse,San Francisco,96,41,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1776,TEC-PH-10002563,8,Technology Warehouse,San Francisco,63,21,In Stock,2026-07-30,2026-08-06 01:40:20.449387
1777,TEC-PH-10002564,9,Technology Warehouse,San Francisco,442,54,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1778,TEC-PH-10002583,10,Technology Warehouse,San Francisco,422,56,In Stock,2026-07-27,2026-08-06 01:40:20.449387
1779,TEC-PH-10002584,11,Technology Warehouse,San Francisco,262,75,In Stock,2026-07-24,2026-08-06 01:40:20.449387
1780,TEC-PH-10002597,12,Technology Warehouse,San Francisco,168,68,In Stock,2026-07-01,2026-08-06 01:40:20.449387
1781,TEC-PH-10002624,13,Technology Warehouse,San Francisco,450,80,In Stock,2026-07-05,2026-08-06 01:40:20.449387
1782,TEC-PH-10002645,14,Technology Warehouse,San Francisco,224,71,In Stock,2026-07-15,2026-08-06 01:40:20.449387
1783,TEC-PH-10002660,15,Technology Warehouse,San Francisco,253,48,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1784,TEC-PH-10002680,16,Technology Warehouse,San Francisco,355,66,In Stock,2026-08-06,2026-08-06 01:40:20.449387
1785,TEC-PH-10002726,17,Technology Warehouse,San Francisco,485,57,In Stock,2026-06-20,2026-08-06 01:40:20.449387
1786,TEC-PH-10002789,1,Technology Warehouse,San Francisco,295,27,In Stock,2026-06-14,2026-08-06 01:40:20.449387
1787,TEC-PH-10002807,2,Technology Warehouse,San Francisco,237,74,In Stock,2026-07-10,2026-08-06 01:40:20.449387
1788,TEC-PH-10002817,3,Technology Warehouse,San Francisco,417,72,In Stock,2026-06-24,2026-08-06 01:40:20.449387
1789,TEC-PH-10002824,4,Technology Warehouse,San Francisco,476,52,In Stock,2026-06-08,2026-08-06 01:40:20.449387
1790,TEC-PH-10002834,5,Technology Warehouse,San Francisco,218,70,In Stock,2026-07-14,2026-08-06 01:40:20.449387
1791,TEC-PH-10002844,6,Technology Warehouse,San Francisco,199,30,In Stock,2026-06-29,2026-08-06 01:40:20.449387
1792,TEC-PH-10002885,7,Technology Warehouse,San Francisco,320,74,In Stock,2026-06-21,2026-08-06 01:40:20.449387
1793,TEC-PH-10002890,8,Technology Warehouse,San Francisco,456,32,In Stock,2026-07-09,2026-08-06 01:40:20.449387
1794,TEC-PH-10002922,9,Technology Warehouse,San Francisco,412,78,In Stock,2026-07-07,2026-08-06 01:40:20.449387
1795,TEC-PH-10002923,10,Technology Warehouse,San Francisco,302,74,In Stock,2026-06-16,2026-08-06 01:40:20.449387
1796,TEC-PH-10003012,11,Technology Warehouse,San Francisco,358,57,In Stock,2026-07-11,2026-08-06 01:40:20.449387
1797,TEC-PH-10003072,12,Technology Warehouse,San Francisco,448,74,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1798,TEC-PH-10003092,13,Technology Warehouse,San Francisco,252,26,In Stock,2026-06-30,2026-08-06 01:40:20.449387
1799,TEC-PH-10003095,14,Technology Warehouse,San Francisco,215,28,In Stock,2026-07-06,2026-08-06 01:40:20.449387
1800,TEC-PH-10003171,15,Technology Warehouse,San Francisco,464,37,In Stock,2026-06-28,2026-08-06 01:40:20.449387
1801,TEC-PH-10003174,16,Technology Warehouse,San Francisco,176,78,In Stock,2026-06-11,2026-08-06 01:40:20.449387
1802,TEC-PH-10003187,17,Technology Warehouse,San Francisco,71,67,In Stock,2026-06-26,2026-08-06 01:40:20.449387
1803,TEC-PH-10003215,1,Technology Warehouse,San Francisco,221,22,In Stock,2026-07-16,2026-08-06 01:40:20.449387
1804,TEC-PH-10003273,2,Technology Warehouse,San Francisco,278,63,In Stock,2026-08-02,2026-08-06 01:40:20.449387
1805,TEC-PH-10003356,3,Technology Warehouse,San Francisco,327,73,In Stock,2026-06-29,2026-08-06 01:40:20.449387
