transport_id,order_row_id,carrier_name,tracking_number,shipment_status,dispatch_date,estimated_delivery_date,actual_delivery_date,delivery_cost,created_at,delivery_days,transportation_efficiency
8251,8251,Fedex,TRK-00008251,Delivered,2016-03-06,2016-03-11,2016-03-11,46.53,2026-08-06 01:41:13.679294,5.0,Normal
8252,8252,Blue Dart,TRK-00008252,Delivered,2016-03-06,2016-03-10,2016-03-10,14.5,2026-08-06 01:41:13.679294,4.0,Normal
8253,8253,Delhivery,TRK-00008253,Delivered,2016-03-06,2016-03-11,2016-03-11,31.11,2026-08-06 01:41:13.679294,5.0,Normal
8254,8254,Blue Dart,TRK-00008254,Delivered,2018-08-14,2018-08-17,2018-08-18,22.3,2026-08-06 01:41:13.679294,4.0,Normal
8255,8255,Blue Dart,TRK-00008255,Delivered,2018-08-14,2018-08-18,2018-08-18,27.84,2026-08-06 01:41:13.679294,4.0,Normal
8256,8256,Dhl,TRK-00008256,Delivered,2018-08-13,2018-08-16,2018-08-16,29.02,2026-08-06 01:41:13.679294,3.0,Fast
8257,8257,Blue Dart,TRK-00008257,Delivered,2018-08-14,2018-08-17,2018-08-17,12.92,2026-08-06 01:41:13.679294,3.0,Fast
8258,8258,Blue Dart,TRK-00008258,Delivered,2018-08-12,2018-08-16,2018-08-16,35.39,2026-08-06 01:41:13.679294,4.0,Normal
8259,8259,Delhivery,TRK-00008259,Delivered,2018-08-13,2018-08-18,2018-08-18,48.21,2026-08-06 01:41:13.679294,5.0,Normal
8260,8260,Dhl,TRK-00008260,In Transit,2017-06-28,2017-07-03,,17.44,2026-08-06 01:41:13.679294,,Delayed
8261,8261,Xpressbees,TRK-00008261,Delivered,2017-06-28,2017-07-02,2017-07-02,23.39,2026-08-06 01:41:13.679294,4.0,Normal
8262,8262,Xpressbees,TRK-00008262,Delivered,2017-06-26,2017-06-29,2017-06-29,40.29,2026-08-06 01:41:13.679294,3.0,Fast
8263,8263,Dhl,TRK-00008263,Delivered,2017-12-17,2017-12-21,2017-12-21,13.72,2026-08-06 01:41:13.679294,4.0,Normal
8264,8264,Delhivery,TRK-00008264,Delivered,2016-09-13,2016-09-16,2016-09-16,21.7,2026-08-06 01:41:13.679294,3.0,Fast
8265,8265,Fedex,TRK-00008265,Delivered,2015-12-30,2016-01-02,2016-01-02,21.98,2026-08-06 01:41:13.679294,3.0,Fast
8266,8266,Delhivery,TRK-00008266,Delivered,2015-12-31,2016-01-03,2016-01-03,45.79,2026-08-06 01:41:13.679294,3.0,Fast
8267,8267,Fedex,TRK-00008267,Delivered,2015-04-30,2015-05-03,2015-05-03,44.21,2026-08-06 01:41:13.679294,3.0,Fast
8268,8268,Blue Dart,TRK-00008268,Delivered,2018-01-31,2018-02-05,2018-02-05,45.19,2026-08-06 01:41:13.679294,5.0,Normal
8269,8269,Delhivery,TRK-00008269,Delivered,2018-01-30,2018-02-02,2018-02-02,41.34,2026-08-06 01:41:13.679294,3.0,Fast
8270,8270,Xpressbees,TRK-00008270,Delivered,2018-02-01,2018-02-06,2018-02-06,24.71,2026-08-06 01:41:13.679294,5.0,Normal
8271,8271,Fedex,TRK-00008271,Delivered,2018-01-30,2018-02-04,2018-02-04,17.87,2026-08-06 01:41:13.679294,5.0,Normal
8272,8272,Delhivery,TRK-00008272,Delivered,2017-12-27,2018-01-01,2018-01-01,38.64,2026-08-06 01:41:13.679294,5.0,Normal
8273,8273,Dhl,TRK-00008273,Delivered,2017-10-21,2017-10-25,2017-10-25,35.2,2026-08-06 01:41:13.679294,4.0,Normal
8274,8274,Blue Dart,TRK-00008274,Delivered,2016-06-13,2016-06-17,2016-06-17,13.2,2026-08-06 01:41:13.679294,4.0,Normal
8275,8275,Fedex,TRK-00008275,Delivered,2018-07-02,2018-07-07,2018-07-07,24.53,2026-08-06 01:41:13.679294,5.0,Normal
8276,8276,Dhl,TRK-00008276,Delivered,2016-06-27,2016-06-30,2016-06-30,48.59,2026-08-06 01:41:13.679294,3.0,Fast
8277,8277,Fedex,TRK-00008277,Delivered,2017-02-22,2017-02-27,2017-02-27,45.05,2026-08-06 01:41:13.679294,5.0,Normal
8278,8278,Ups,TRK-00008278,Delivered,2017-02-21,2017-02-26,2017-02-26,49.33,2026-08-06 01:41:13.679294,5.0,Normal
8279,8279,Delhivery,TRK-00008279,Delivered,2017-02-23,2017-02-28,2017-02-28,43.33,2026-08-06 01:41:13.679294,5.0,Normal
8280,8280,Dhl,TRK-00008280,Delivered,2018-04-22,2018-04-27,2018-04-27,15.37,2026-08-06 01:41:13.679294,5.0,Normal
8281,8281,Delhivery,TRK-00008281,Delivered,2018-05-09,2018-05-14,2018-05-14,33.58,2026-08-06 01:41:13.679294,5.0,Normal
8282,8282,Ups,TRK-00008282,Delivered,2018-05-09,2018-05-13,2018-05-13,46.22,2026-08-06 01:41:13.679294,4.0,Normal
8283,8283,Delhivery,TRK-00008283,Delivered,2016-12-21,2016-12-24,2016-12-24,14.29,2026-08-06 01:41:13.679294,3.0,Fast
8284,8284,Ups,TRK-00008284,Delivered,2016-12-22,2016-12-26,2016-12-26,23.1,2026-08-06 01:41:13.679294,4.0,Normal
8285,8285,Ups,TRK-00008285,In Transit,2016-12-21,2016-12-25,,33.21,2026-08-06 01:41:13.679294,,Delayed
8286,8286,Blue Dart,TRK-00008286,Delivered,2016-12-23,2016-12-28,2016-12-28,11.64,2026-08-06 01:41:13.679294,5.0,Normal
8287,8287,Blue Dart,TRK-00008287,In Transit,2015-08-13,2015-08-18,,35.29,2026-08-06 01:41:13.679294,,Delayed
8288,8288,Dhl,TRK-00008288,Delivered,2015-08-13,2015-08-17,2015-08-17,10.35,2026-08-06 01:41:13.679294,4.0,Normal
8289,8289,Xpressbees,TRK-00008289,Delivered,2015-08-14,2015-08-17,2015-08-17,22.76,2026-08-06 01:41:13.679294,3.0,Fast
8290,8290,Xpressbees,TRK-00008290,Delivered,2015-08-13,2015-08-16,2015-08-16,18.29,2026-08-06 01:41:13.679294,3.0,Fast
8291,8291,Ups,TRK-00008291,Delivered,2015-08-13,2015-08-16,2015-08-17,16.7,2026-08-06 01:41:13.679294,4.0,Normal
8292,8292,Ups,TRK-00008292,Delivered,2015-08-14,2015-08-18,2015-08-18,29.18,2026-08-06 01:41:13.679294,4.0,Normal
8293,8293,Xpressbees,TRK-00008293,Delivered,2016-12-12,2016-12-17,2016-12-17,48.02,2026-08-06 01:41:13.679294,5.0,Normal
8294,8294,Xpressbees,TRK-00008294,Delivered,2018-11-05,2018-11-10,2018-11-10,19.65,2026-08-06 01:41:13.679294,5.0,Normal
8295,8295,Blue Dart,TRK-00008295,In Transit,2018-03-15,2018-03-18,,35.1,2026-08-06 01:41:13.679294,,Delayed
8296,8296,Delhivery,TRK-00008296,Delivered,2017-06-01,2017-06-05,2017-06-05,43.76,2026-08-06 01:41:13.679294,4.0,Normal
8297,8297,Xpressbees,TRK-00008297,Delivered,2017-05-31,2017-06-04,2017-06-04,48.39,2026-08-06 01:41:13.679294,4.0,Normal
8298,8298,Dhl,TRK-00008298,Delivered,2016-07-05,2016-07-09,2016-07-09,42.86,2026-08-06 01:41:13.679294,4.0,Normal
8299,8299,Ups,TRK-00008299,Delivered,2016-07-05,2016-07-09,2016-07-09,41.78,2026-08-06 01:41:13.679294,4.0,Normal
8300,8300,Delhivery,TRK-00008300,Delivered,2015-03-11,2015-03-14,2015-03-14,40.1,2026-08-06 01:41:13.679294,3.0,Fast
8301,8301,Delhivery,TRK-00008301,Delivered,2016-04-22,2016-04-26,2016-04-26,18.81,2026-08-06 01:41:13.679294,4.0,Normal
8302,8302,Dhl,TRK-00008302,Delivered,2018-07-27,2018-08-01,2018-08-01,29.92,2026-08-06 01:41:13.679294,5.0,Normal
8303,8303,Blue Dart,TRK-00008303,Delivered,2018-07-28,2018-08-01,2018-08-01,21.76,2026-08-06 01:41:13.679294,4.0,Normal
8304,8304,Delhivery,TRK-00008304,Delivered,2015-11-02,2015-11-07,2015-11-07,33.25,2026-08-06 01:41:13.679294,5.0,Normal
8305,8305,Dhl,TRK-00008305,Delivered,2018-11-05,2018-11-08,2018-11-08,22.48,2026-08-06 01:41:13.679294,3.0,Fast
8306,8306,Ups,TRK-00008306,Delivered,2017-08-13,2017-08-18,2017-08-18,33.81,2026-08-06 01:41:13.679294,5.0,Normal
8307,8307,Dhl,TRK-00008307,In Transit,2017-08-13,2017-08-18,,35.65,2026-08-06 01:41:13.679294,,Delayed
8308,8308,Blue Dart,TRK-00008308,Delivered,2017-08-11,2017-08-15,2017-08-15,37.0,2026-08-06 01:41:13.679294,4.0,Normal
8309,8309,Fedex,TRK-00008309,Delivered,2017-07-25,2017-07-28,2017-07-28,24.56,2026-08-06 01:41:13.679294,3.0,Fast
8310,8310,Ups,TRK-00008310,Delivered,2015-03-02,2015-03-07,2015-03-07,32.51,2026-08-06 01:41:13.679294,5.0,Normal
8311,8311,Delhivery,TRK-00008311,Delivered,2015-03-01,2015-03-05,2015-03-05,17.72,2026-08-06 01:41:13.679294,4.0,Normal
8312,8312,Delhivery,TRK-00008312,Delivered,2018-01-26,2018-01-29,2018-01-29,33.71,2026-08-06 01:41:13.679294,3.0,Fast
8313,8313,Xpressbees,TRK-00008313,Delivered,2018-01-27,2018-02-01,2018-02-01,30.39,2026-08-06 01:41:13.679294,5.0,Normal
8314,8314,Ups,TRK-00008314,Delivered,2015-07-13,2015-07-16,2015-07-17,19.02,2026-08-06 01:41:13.679294,4.0,Normal
8315,8315,Xpressbees,TRK-00008315,Delivered,2015-07-14,2015-07-17,2015-07-17,21.59,2026-08-06 01:41:13.679294,3.0,Fast
8316,8316,Delhivery,TRK-00008316,Delivered,2015-07-12,2015-07-15,2015-07-15,23.66,2026-08-06 01:41:13.679294,3.0,Fast
8317,8317,Fedex,TRK-00008317,Delivered,2015-07-14,2015-07-17,2015-07-18,23.51,2026-08-06 01:41:13.679294,4.0,Normal
8318,8318,Fedex,TRK-00008318,Delivered,2018-04-11,2018-04-16,2018-04-16,21.37,2026-08-06 01:41:13.679294,5.0,Normal
8319,8319,Ups,TRK-00008319,Delivered,2018-04-11,2018-04-14,2018-04-14,20.16,2026-08-06 01:41:13.679294,3.0,Fast
8320,8320,Xpressbees,TRK-00008320,Delivered,2018-11-13,2018-11-17,2018-11-17,16.35,2026-08-06 01:41:13.679294,4.0,Normal
8321,8321,Xpressbees,TRK-00008321,Delivered,2016-12-07,2016-12-12,2016-12-12,43.86,2026-08-06 01:41:13.679294,5.0,Normal
8322,8322,Xpressbees,TRK-00008322,Delivered,2017-09-27,2017-10-02,2017-10-02,12.05,2026-08-06 01:41:13.679294,5.0,Normal
8323,8323,Dhl,TRK-00008323,Delivered,2017-11-20,2017-11-25,2017-11-25,16.0,2026-08-06 01:41:13.679294,5.0,Normal
8324,8324,Dhl,TRK-00008324,Delivered,2017-11-20,2017-11-25,2017-11-25,34.23,2026-08-06 01:41:13.679294,5.0,Normal
8325,8325,Delhivery,TRK-00008325,Delivered,2018-09-08,2018-09-11,2018-09-11,48.04,2026-08-06 01:41:13.679294,3.0,Fast
8326,8326,Ups,TRK-00008326,Delivered,2018-09-09,2018-09-13,2018-09-13,17.68,2026-08-06 01:41:13.679294,4.0,Normal
8327,8327,Ups,TRK-00008327,Delivered,2018-07-22,2018-07-25,2018-07-25,42.89,2026-08-06 01:41:13.679294,3.0,Fast
8328,8328,Fedex,TRK-00008328,Delivered,2018-07-23,2018-07-27,2018-07-27,48.93,2026-08-06 01:41:13.679294,4.0,Normal
8329,8329,Ups,TRK-00008329,In Transit,2018-10-07,2018-10-11,,38.32,2026-08-06 01:41:13.679294,,Delayed
8330,8330,Blue Dart,TRK-00008330,Delivered,2018-10-06,2018-10-11,2018-10-11,47.65,2026-08-06 01:41:13.679294,5.0,Normal
8331,8331,Blue Dart,TRK-00008331,Delivered,2018-11-09,2018-11-14,2018-11-15,21.6,2026-08-06 01:41:13.679294,6.0,Normal
8332,8332,Delhivery,TRK-00008332,Delivered,2017-03-10,2017-03-14,2017-03-14,23.13,2026-08-06 01:41:13.679294,4.0,Normal
8333,8333,Xpressbees,TRK-00008333,Delivered,2017-03-11,2017-03-14,2017-03-14,26.67,2026-08-06 01:41:13.679294,3.0,Fast
8334,8334,Blue Dart,TRK-00008334,In Transit,2017-03-10,2017-03-15,,12.69,2026-08-06 01:41:13.679294,,Delayed
8335,8335,Xpressbees,TRK-00008335,Delivered,2017-03-09,2017-03-13,2017-03-14,11.27,2026-08-06 01:41:13.679294,5.0,Normal
8336,8336,Blue Dart,TRK-00008336,Delivered,2018-05-14,2018-05-18,2018-05-18,15.84,2026-08-06 01:41:13.679294,4.0,Normal
8337,8337,Dhl,TRK-00008337,Delivered,2017-07-02,2017-07-07,2017-07-07,33.51,2026-08-06 01:41:13.679294,5.0,Normal
8338,8338,Xpressbees,TRK-00008338,In Transit,2015-12-28,2016-01-01,,21.42,2026-08-06 01:41:13.679294,,Delayed
8339,8339,Xpressbees,TRK-00008339,Delivered,2015-12-28,2016-01-01,2016-01-02,37.74,2026-08-06 01:41:13.679294,5.0,Normal
8340,8340,Dhl,TRK-00008340,Delivered,2018-04-15,2018-04-19,2018-04-19,35.97,2026-08-06 01:41:13.679294,4.0,Normal
8341,8341,Fedex,TRK-00008341,Delivered,2015-11-14,2015-11-17,2015-11-17,17.9,2026-08-06 01:41:13.679294,3.0,Fast
8342,8342,Xpressbees,TRK-00008342,Delivered,2018-06-13,2018-06-17,2018-06-17,29.61,2026-08-06 01:41:13.679294,4.0,Normal
8343,8343,Blue Dart,TRK-00008343,Delivered,2017-11-27,2017-12-01,2017-12-01,41.03,2026-08-06 01:41:13.679294,4.0,Normal
8344,8344,Xpressbees,TRK-00008344,Delivered,2015-03-21,2015-03-24,2015-03-24,34.56,2026-08-06 01:41:13.679294,3.0,Fast
8345,8345,Dhl,TRK-00008345,Delivered,2015-03-21,2015-03-25,2015-03-25,11.89,2026-08-06 01:41:13.679294,4.0,Normal
8346,8346,Fedex,TRK-00008346,In Transit,2015-03-21,2015-03-25,,37.43,2026-08-06 01:41:13.679294,,Delayed
8347,8347,Blue Dart,TRK-00008347,Delivered,2016-05-02,2016-05-05,2016-05-05,48.44,2026-08-06 01:41:13.679294,3.0,Fast
8348,8348,Ups,TRK-00008348,Delivered,2016-05-01,2016-05-05,2016-05-05,40.67,2026-08-06 01:41:13.679294,4.0,Normal
8349,8349,Delhivery,TRK-00008349,Delivered,2016-05-01,2016-05-04,2016-05-04,35.37,2026-08-06 01:41:13.679294,3.0,Fast
8350,8350,Delhivery,TRK-00008350,Shipped,2016-05-02,2016-05-07,,46.23,2026-08-06 01:41:13.679294,,Delayed
8351,8351,Delhivery,TRK-00008351,Delivered,2016-04-30,2016-05-05,2016-05-05,28.35,2026-08-06 01:41:13.679294,5.0,Normal
8352,8352,Ups,TRK-00008352,Delivered,2018-05-05,2018-05-08,2018-05-08,45.34,2026-08-06 01:41:13.679294,3.0,Fast
8353,8353,Fedex,TRK-00008353,Delivered,2018-05-04,2018-05-07,2018-05-07,26.76,2026-08-06 01:41:13.679294,3.0,Fast
8354,8354,Blue Dart,TRK-00008354,Delivered,2018-05-05,2018-05-08,2018-05-08,27.83,2026-08-06 01:41:13.679294,3.0,Fast
8355,8355,Delhivery,TRK-00008355,Delivered,2018-05-04,2018-05-07,2018-05-08,41.76,2026-08-06 01:41:13.679294,4.0,Normal
8356,8356,Delhivery,TRK-00008356,Delivered,2018-05-04,2018-05-09,2018-05-09,27.16,2026-08-06 01:41:13.679294,5.0,Normal
8357,8357,Blue Dart,TRK-00008357,Delivered,2017-08-27,2017-08-31,2017-08-31,10.78,2026-08-06 01:41:13.679294,4.0,Normal
8358,8358,Fedex,TRK-00008358,Delivered,2015-04-11,2015-04-16,2015-04-16,24.39,2026-08-06 01:41:13.679294,5.0,Normal
8359,8359,Delhivery,TRK-00008359,Delivered,2015-04-11,2015-04-16,2015-04-16,20.34,2026-08-06 01:41:13.679294,5.0,Normal
8360,8360,Ups,TRK-00008360,Delivered,2015-04-12,2015-04-16,2015-04-16,13.13,2026-08-06 01:41:13.679294,4.0,Normal
8361,8361,Xpressbees,TRK-00008361,In Transit,2018-01-03,2018-01-08,,41.26,2026-08-06 01:41:13.679294,,Delayed
8362,8362,Delhivery,TRK-00008362,Delivered,2018-01-04,2018-01-07,2018-01-07,11.0,2026-08-06 01:41:13.679294,3.0,Fast
8363,8363,Ups,TRK-00008363,Delivered,2018-01-02,2018-01-06,2018-01-06,45.53,2026-08-06 01:41:13.679294,4.0,Normal
8364,8364,Dhl,TRK-00008364,Delivered,2018-01-04,2018-01-08,2018-01-08,39.39,2026-08-06 01:41:13.679294,4.0,Normal
8365,8365,Xpressbees,TRK-00008365,Delivered,2018-04-29,2018-05-03,2018-05-03,44.38,2026-08-06 01:41:13.679294,4.0,Normal
8366,8366,Fedex,TRK-00008366,Delivered,2018-02-01,2018-02-04,2018-02-04,32.7,2026-08-06 01:41:13.679294,3.0,Fast
8367,8367,Xpressbees,TRK-00008367,Delivered,2015-09-07,2015-09-10,2015-09-10,10.14,2026-08-06 01:41:13.679294,3.0,Fast
8368,8368,Ups,TRK-00008368,Delivered,2015-09-09,2015-09-13,2015-09-13,13.07,2026-08-06 01:41:13.679294,4.0,Normal
8369,8369,Blue Dart,TRK-00008369,Delivered,2015-09-07,2015-09-12,2015-09-12,27.61,2026-08-06 01:41:13.679294,5.0,Normal
8370,8370,Fedex,TRK-00008370,Delivered,2017-06-12,2017-06-17,2017-06-17,20.16,2026-08-06 01:41:13.679294,5.0,Normal
8371,8371,Fedex,TRK-00008371,Delivered,2017-10-17,2017-10-22,2017-10-22,34.9,2026-08-06 01:41:13.679294,5.0,Normal
8372,8372,Dhl,TRK-00008372,Delivered,2015-12-27,2015-12-30,2015-12-30,38.6,2026-08-06 01:41:13.679294,3.0,Fast
8373,8373,Ups,TRK-00008373,In Transit,2017-11-26,2017-11-29,,49.04,2026-08-06 01:41:13.679294,,Delayed
8374,8374,Dhl,TRK-00008374,In Transit,2017-11-11,2017-11-15,,26.48,2026-08-06 01:41:13.679294,,Delayed
8375,8375,Delhivery,TRK-00008375,Delivered,2016-01-06,2016-01-11,2016-01-11,11.08,2026-08-06 01:41:13.679294,5.0,Normal
8376,8376,Xpressbees,TRK-00008376,Delivered,2016-01-05,2016-01-08,2016-01-08,38.94,2026-08-06 01:41:13.679294,3.0,Fast
8377,8377,Dhl,TRK-00008377,Shipped,2018-03-23,2018-03-28,,16.07,2026-08-06 01:41:13.679294,,Delayed
8378,8378,Fedex,TRK-00008378,Delivered,2016-11-14,2016-11-19,2016-11-19,29.74,2026-08-06 01:41:13.679294,5.0,Normal
8379,8379,Ups,TRK-00008379,Delivered,2016-11-12,2016-11-16,2016-11-16,10.95,2026-08-06 01:41:13.679294,4.0,Normal
8380,8380,Blue Dart,TRK-00008380,Delivered,2016-11-12,2016-11-17,2016-11-17,49.67,2026-08-06 01:41:13.679294,5.0,Normal
8381,8381,Xpressbees,TRK-00008381,Delivered,2015-09-11,2015-09-15,2015-09-15,40.03,2026-08-06 01:41:13.679294,4.0,Normal
8382,8382,Delhivery,TRK-00008382,Delivered,2017-03-17,2017-03-20,2017-03-20,20.02,2026-08-06 01:41:13.679294,3.0,Fast
8383,8383,Ups,TRK-00008383,Delivered,2017-02-09,2017-02-12,2017-02-12,28.59,2026-08-06 01:41:13.679294,3.0,Fast
8384,8384,Dhl,TRK-00008384,Delivered,2017-11-28,2017-12-02,2017-12-02,28.74,2026-08-06 01:41:13.679294,4.0,Normal
8385,8385,Ups,TRK-00008385,Delivered,2017-11-27,2017-11-30,2017-11-30,41.22,2026-08-06 01:41:13.679294,3.0,Fast
8386,8386,Delhivery,TRK-00008386,Delivered,2018-09-06,2018-09-11,2018-09-11,35.57,2026-08-06 01:41:13.679294,5.0,Normal
8387,8387,Blue Dart,TRK-00008387,Delivered,2016-05-28,2016-06-02,2016-06-02,39.54,2026-08-06 01:41:13.679294,5.0,Normal
8388,8388,Blue Dart,TRK-00008388,Delivered,2016-05-29,2016-06-03,2016-06-03,23.97,2026-08-06 01:41:13.679294,5.0,Normal
8389,8389,Dhl,TRK-00008389,Delivered,2015-11-03,2015-11-07,2015-11-07,49.45,2026-08-06 01:41:13.679294,4.0,Normal
8390,8390,Ups,TRK-00008390,Delivered,2017-12-29,2018-01-01,2018-01-01,45.83,2026-08-06 01:41:13.679294,3.0,Fast
8391,8391,Ups,TRK-00008391,Delivered,2018-12-04,2018-12-09,2018-12-09,37.51,2026-08-06 01:41:13.679294,5.0,Normal
8392,8392,Xpressbees,TRK-00008392,Delivered,2018-12-23,2018-12-27,2018-12-27,27.99,2026-08-06 01:41:13.679294,4.0,Normal
8393,8393,Xpressbees,TRK-00008393,Delivered,2017-12-03,2017-12-06,2017-12-06,25.59,2026-08-06 01:41:13.679294,3.0,Fast
8394,8394,Dhl,TRK-00008394,Delivered,2017-12-03,2017-12-08,2017-12-08,13.23,2026-08-06 01:41:13.679294,5.0,Normal
8395,8395,Xpressbees,TRK-00008395,Delivered,2017-12-01,2017-12-04,2017-12-04,27.59,2026-08-06 01:41:13.679294,3.0,Fast
8396,8396,Fedex,TRK-00008396,Delivered,2017-12-03,2017-12-06,2017-12-06,34.77,2026-08-06 01:41:13.679294,3.0,Fast
8397,8397,Delhivery,TRK-00008397,Delivered,2015-06-30,2015-07-04,2015-07-04,22.13,2026-08-06 01:41:13.679294,4.0,Normal
8398,8398,Ups,TRK-00008398,Delivered,2015-09-03,2015-09-08,2015-09-08,39.13,2026-08-06 01:41:13.679294,5.0,Normal
8399,8399,Xpressbees,TRK-00008399,Delivered,2018-11-03,2018-11-08,2018-11-08,44.93,2026-08-06 01:41:13.679294,5.0,Normal
8400,8400,Blue Dart,TRK-00008400,Delivered,2016-04-13,2016-04-18,2016-04-18,25.88,2026-08-06 01:41:13.679294,5.0,Normal
8401,8401,Xpressbees,TRK-00008401,Delivered,2016-12-06,2016-12-09,2016-12-09,36.15,2026-08-06 01:41:13.679294,3.0,Fast
8402,8402,Dhl,TRK-00008402,Delivered,2016-12-07,2016-12-11,2016-12-11,16.45,2026-08-06 01:41:13.679294,4.0,Normal
8403,8403,Ups,TRK-00008403,Delivered,2016-12-07,2016-12-10,2016-12-10,44.52,2026-08-06 01:41:13.679294,3.0,Fast
8404,8404,Blue Dart,TRK-00008404,Delivered,2017-02-01,2017-02-05,2017-02-05,23.58,2026-08-06 01:41:13.679294,4.0,Normal
8405,8405,Fedex,TRK-00008405,Delivered,2018-07-08,2018-07-11,2018-07-11,11.83,2026-08-06 01:41:13.679294,3.0,Fast
8406,8406,Ups,TRK-00008406,Delivered,2018-07-08,2018-07-12,2018-07-12,18.06,2026-08-06 01:41:13.679294,4.0,Normal
8407,8407,Fedex,TRK-00008407,Delivered,2018-07-09,2018-07-12,2018-07-12,41.26,2026-08-06 01:41:13.679294,3.0,Fast
8408,8408,Ups,TRK-00008408,Delivered,2018-07-10,2018-07-15,2018-07-15,14.35,2026-08-06 01:41:13.679294,5.0,Normal
8409,8409,Dhl,TRK-00008409,Delivered,2018-07-09,2018-07-13,2018-07-13,34.58,2026-08-06 01:41:13.679294,4.0,Normal
8410,8410,Ups,TRK-00008410,Delivered,2016-12-12,2016-12-15,2016-12-15,26.97,2026-08-06 01:41:13.679294,3.0,Fast
8411,8411,Ups,TRK-00008411,Delivered,2017-11-16,2017-11-21,2017-11-21,27.89,2026-08-06 01:41:13.679294,5.0,Normal
8412,8412,Xpressbees,TRK-00008412,Delivered,2017-05-10,2017-05-15,2017-05-15,34.23,2026-08-06 01:41:13.679294,5.0,Normal
8413,8413,Fedex,TRK-00008413,Delivered,2018-03-11,2018-03-15,2018-03-15,37.35,2026-08-06 01:41:13.679294,4.0,Normal
8414,8414,Ups,TRK-00008414,Delivered,2017-12-19,2017-12-22,2017-12-22,16.73,2026-08-06 01:41:13.679294,3.0,Fast
8415,8415,Dhl,TRK-00008415,Delivered,2017-12-17,2017-12-21,2017-12-21,28.11,2026-08-06 01:41:13.679294,4.0,Normal
8416,8416,Dhl,TRK-00008416,Delivered,2018-04-06,2018-04-11,2018-04-11,27.75,2026-08-06 01:41:13.679294,5.0,Normal
8417,8417,Blue Dart,TRK-00008417,Delivered,2018-05-09,2018-05-14,2018-05-14,37.47,2026-08-06 01:41:13.679294,5.0,Normal
8418,8418,Xpressbees,TRK-00008418,In Transit,2018-05-11,2018-05-14,,21.43,2026-08-06 01:41:13.679294,,Delayed
8419,8419,Xpressbees,TRK-00008419,Delivered,2018-05-10,2018-05-13,2018-05-15,27.13,2026-08-06 01:41:13.679294,5.0,Normal
8420,8420,Delhivery,TRK-00008420,Delivered,2018-05-11,2018-05-14,2018-05-14,22.43,2026-08-06 01:41:13.679294,3.0,Fast
8421,8421,Fedex,TRK-00008421,Delivered,2018-05-09,2018-05-13,2018-05-14,37.62,2026-08-06 01:41:13.679294,5.0,Normal
8422,8422,Fedex,TRK-00008422,Delivered,2018-10-14,2018-10-18,2018-10-18,27.1,2026-08-06 01:41:13.679294,4.0,Normal
8423,8423,Dhl,TRK-00008423,Delivered,2018-10-14,2018-10-18,2018-10-18,47.4,2026-08-06 01:41:13.679294,4.0,Normal
8424,8424,Xpressbees,TRK-00008424,Delivered,2018-10-12,2018-10-17,2018-10-17,26.76,2026-08-06 01:41:13.679294,5.0,Normal
8425,8425,Xpressbees,TRK-00008425,Delivered,2018-10-14,2018-10-17,2018-10-17,40.02,2026-08-06 01:41:13.679294,3.0,Fast
8426,8426,Ups,TRK-00008426,Delivered,2017-08-30,2017-09-04,2017-09-04,24.61,2026-08-06 01:41:13.679294,5.0,Normal
8427,8427,Xpressbees,TRK-00008427,Delivered,2016-10-03,2016-10-08,2016-10-08,36.16,2026-08-06 01:41:13.679294,5.0,Normal
8428,8428,Ups,TRK-00008428,Delivered,2018-11-24,2018-11-28,2018-11-28,31.15,2026-08-06 01:41:13.679294,4.0,Normal
8429,8429,Ups,TRK-00008429,Delivered,2018-11-13,2018-11-16,2018-11-16,27.01,2026-08-06 01:41:13.679294,3.0,Fast
8430,8430,Delhivery,TRK-00008430,Delivered,2017-12-21,2017-12-24,2017-12-24,48.09,2026-08-06 01:41:13.679294,3.0,Fast
8431,8431,Xpressbees,TRK-00008431,Delivered,2015-04-01,2015-04-05,2015-04-05,30.3,2026-08-06 01:41:13.679294,4.0,Normal
8432,8432,Xpressbees,TRK-00008432,Delivered,2018-11-08,2018-11-11,2018-11-12,35.32,2026-08-06 01:41:13.679294,4.0,Normal
8433,8433,Fedex,TRK-00008433,Delivered,2015-09-14,2015-09-18,2015-09-18,21.28,2026-08-06 01:41:13.679294,4.0,Normal
8434,8434,Blue Dart,TRK-00008434,Delivered,2015-09-14,2015-09-18,2015-09-18,47.55,2026-08-06 01:41:13.679294,4.0,Normal
8435,8435,Xpressbees,TRK-00008435,Delivered,2015-09-14,2015-09-18,2015-09-18,37.92,2026-08-06 01:41:13.679294,4.0,Normal
8436,8436,Blue Dart,TRK-00008436,Delivered,2015-09-16,2015-09-20,2015-09-20,18.69,2026-08-06 01:41:13.679294,4.0,Normal
8437,8437,Dhl,TRK-00008437,Delivered,2016-09-20,2016-09-23,2016-09-23,25.73,2026-08-06 01:41:13.679294,3.0,Fast
8438,8438,Ups,TRK-00008438,Delivered,2016-12-10,2016-12-13,2016-12-13,16.22,2026-08-06 01:41:13.679294,3.0,Fast
8439,8439,Delhivery,TRK-00008439,Delivered,2015-05-30,2015-06-03,2015-06-03,48.87,2026-08-06 01:41:13.679294,4.0,Normal
8440,8440,Blue Dart,TRK-00008440,In Transit,2018-03-15,2018-03-18,,36.12,2026-08-06 01:41:13.679294,,Delayed
