transport_id,order_row_id,carrier_name,tracking_number,shipment_status,dispatch_date,estimated_delivery_date,actual_delivery_date,delivery_cost,created_at
8009,8009,Delhivery,TRK-00008009,Delivered,2016-11-18,2016-11-22,2016-11-22,29.42,2026-08-06 01:41:13.679294
8010,8010,Delhivery,TRK-00008010,In Transit,2016-11-17,2016-11-20,,46.3,2026-08-06 01:41:13.679294
8011,8011,Delhivery,TRK-00008011,Delivered,2015-03-17,2015-03-22,2015-03-22,24.04,2026-08-06 01:41:13.679294
8012,8012,Delhivery,TRK-00008012,Delivered,2016-06-22,2016-06-25,2016-06-25,13.71,2026-08-06 01:41:13.679294
8013,8013,Fedex,TRK-00008013,Delivered,2018-05-25,2018-05-30,2018-05-30,36.43,2026-08-06 01:41:13.679294
8014,8014,Xpressbees,TRK-00008014,Delivered,2018-05-27,2018-05-31,2018-05-31,17.15,2026-08-06 01:41:13.679294
8015,8015,Delhivery,TRK-00008015,Delivered,2018-05-26,2018-05-30,2018-05-30,39.84,2026-08-06 01:41:13.679294
8016,8016,Dhl,TRK-00008016,Delivered,2018-05-27,2018-06-01,2018-06-01,11.15,2026-08-06 01:41:13.679294
8017,8017,Xpressbees,TRK-00008017,Delivered,2015-09-10,2015-09-13,2015-09-13,11.74,2026-08-06 01:41:13.679294
8018,8018,Blue Dart,TRK-00008018,Delivered,2015-09-10,2015-09-13,2015-09-13,43.55,2026-08-06 01:41:13.679294
8019,8019,Blue Dart,TRK-00008019,Delivered,2018-10-19,2018-10-23,2018-10-23,31.42,2026-08-06 01:41:13.679294
8020,8020,Ups,TRK-00008020,Delivered,2018-11-03,2018-11-08,2018-11-08,39.12,2026-08-06 01:41:13.679294
8021,8021,Blue Dart,TRK-00008021,Delivered,2018-11-02,2018-11-05,2018-11-05,37.67,2026-08-06 01:41:13.679294
8022,8022,Fedex,TRK-00008022,Delivered,2015-07-21,2015-07-24,2015-07-25,15.83,2026-08-06 01:41:13.679294
8023,8023,Dhl,TRK-00008023,Delivered,2015-07-23,2015-07-28,2015-07-29,26.7,2026-08-06 01:41:13.679294
8024,8024,Blue Dart,TRK-00008024,Delivered,2015-07-23,2015-07-26,2015-07-26,24.16,2026-08-06 01:41:13.679294
8025,8025,Delhivery,TRK-00008025,Delivered,2015-07-21,2015-07-26,2015-07-26,18.16,2026-08-06 01:41:13.679294
8026,8026,Delhivery,TRK-00008026,Delivered,2016-09-12,2016-09-17,2016-09-17,14.96,2026-08-06 01:41:13.679294
8027,8027,Dhl,TRK-00008027,Delivered,2016-09-11,2016-09-15,2016-09-15,41.98,2026-08-06 01:41:13.679294
8028,8028,Delhivery,TRK-00008028,Delivered,2016-09-11,2016-09-14,2016-09-14,49.39,2026-08-06 01:41:13.679294
8029,8029,Dhl,TRK-00008029,Delivered,2016-09-13,2016-09-17,2016-09-17,47.84,2026-08-06 01:41:13.679294
8030,8030,Blue Dart,TRK-00008030,Delivered,2017-10-23,2017-10-26,2017-10-26,13.8,2026-08-06 01:41:13.679294
8031,8031,Ups,TRK-00008031,In Transit,2017-01-08,2017-01-11,,37.46,2026-08-06 01:41:13.679294
8032,8032,Dhl,TRK-00008032,Delivered,2017-01-09,2017-01-14,2017-01-14,38.22,2026-08-06 01:41:13.679294
8033,8033,Xpressbees,TRK-00008033,Delivered,2016-06-27,2016-07-01,2016-07-01,31.32,2026-08-06 01:41:13.679294
8034,8034,Dhl,TRK-00008034,Delivered,2016-06-27,2016-07-02,2016-07-03,10.57,2026-08-06 01:41:13.679294
8035,8035,Ups,TRK-00008035,Delivered,2016-06-26,2016-06-30,2016-06-30,41.92,2026-08-06 01:41:13.679294
8036,8036,Xpressbees,TRK-00008036,Delivered,2016-06-25,2016-06-30,2016-06-30,30.52,2026-08-06 01:41:13.679294
8037,8037,Blue Dart,TRK-00008037,Delivered,2016-09-20,2016-09-23,2016-09-24,13.06,2026-08-06 01:41:13.679294
8038,8038,Xpressbees,TRK-00008038,Delivered,2018-07-10,2018-07-15,2018-07-16,24.93,2026-08-06 01:41:13.679294
8039,8039,Blue Dart,TRK-00008039,Delivered,2018-07-02,2018-07-06,2018-07-06,14.57,2026-08-06 01:41:13.679294
8040,8040,Ups,TRK-00008040,Delivered,2018-08-23,2018-08-26,2018-08-26,44.89,2026-08-06 01:41:13.679294
8041,8041,Fedex,TRK-00008041,Delivered,2018-08-21,2018-08-25,2018-08-25,11.25,2026-08-06 01:41:13.679294
8042,8042,Delhivery,TRK-00008042,Delivered,2018-08-21,2018-08-25,2018-08-25,14.03,2026-08-06 01:41:13.679294
8043,8043,Ups,TRK-00008043,Delivered,2018-03-12,2018-03-15,2018-03-15,48.07,2026-08-06 01:41:13.679294
8044,8044,Xpressbees,TRK-00008044,In Transit,2018-03-13,2018-03-16,,17.09,2026-08-06 01:41:13.679294
8045,8045,Ups,TRK-00008045,Delivered,2018-09-15,2018-09-18,2018-09-18,33.45,2026-08-06 01:41:13.679294
8046,8046,Xpressbees,TRK-00008046,Delivered,2017-09-20,2017-09-25,2017-09-26,10.39,2026-08-06 01:41:13.679294
8047,8047,Ups,TRK-00008047,Delivered,2017-12-16,2017-12-21,2017-12-21,49.23,2026-08-06 01:41:13.679294
8048,8048,Fedex,TRK-00008048,Delivered,2018-11-05,2018-11-09,2018-11-09,24.64,2026-08-06 01:41:13.679294
8049,8049,Blue Dart,TRK-00008049,Delivered,2017-07-04,2017-07-07,2017-07-07,37.08,2026-08-06 01:41:13.679294
8050,8050,Blue Dart,TRK-00008050,Delivered,2015-09-28,2015-10-01,2015-10-01,34.29,2026-08-06 01:41:13.679294
8051,8051,Fedex,TRK-00008051,Delivered,2015-09-28,2015-10-03,2015-10-03,14.5,2026-08-06 01:41:13.679294
8052,8052,Dhl,TRK-00008052,Delivered,2015-09-26,2015-10-01,2015-10-02,33.78,2026-08-06 01:41:13.679294
8053,8053,Blue Dart,TRK-00008053,Delivered,2015-07-16,2015-07-19,2015-07-19,37.25,2026-08-06 01:41:13.679294
8054,8054,Xpressbees,TRK-00008054,In Transit,2018-09-28,2018-10-01,,28.98,2026-08-06 01:41:13.679294
8055,8055,Dhl,TRK-00008055,Delivered,2016-08-29,2016-09-02,2016-09-02,27.17,2026-08-06 01:41:13.679294
8056,8056,Dhl,TRK-00008056,Delivered,2016-08-28,2016-09-02,2016-09-02,22.19,2026-08-06 01:41:13.679294
8057,8057,Dhl,TRK-00008057,Delivered,2016-08-28,2016-09-02,2016-09-02,13.09,2026-08-06 01:41:13.679294
8058,8058,Xpressbees,TRK-00008058,Delivered,2016-08-29,2016-09-02,2016-09-02,36.19,2026-08-06 01:41:13.679294
8059,8059,Dhl,TRK-00008059,Delivered,2016-08-28,2016-09-02,2016-09-02,35.32,2026-08-06 01:41:13.679294
8060,8060,Delhivery,TRK-00008060,In Transit,2016-08-28,2016-08-31,,12.06,2026-08-06 01:41:13.679294
8061,8061,Blue Dart,TRK-00008061,Delivered,2016-09-20,2016-09-24,2016-09-24,46.6,2026-08-06 01:41:13.679294
8062,8062,Blue Dart,TRK-00008062,Delivered,2016-09-20,2016-09-24,2016-09-24,45.22,2026-08-06 01:41:13.679294
8063,8063,Delhivery,TRK-00008063,Delivered,2017-11-08,2017-11-11,2017-11-11,31.32,2026-08-06 01:41:13.679294
8064,8064,Xpressbees,TRK-00008064,Delivered,2017-11-09,2017-11-13,2017-11-13,18.13,2026-08-06 01:41:13.679294
8065,8065,Ups,TRK-00008065,Delivered,2017-11-08,2017-11-13,2017-11-13,28.09,2026-08-06 01:41:13.679294
8066,8066,Fedex,TRK-00008066,Delivered,2017-11-07,2017-11-11,2017-11-11,40.32,2026-08-06 01:41:13.679294
8067,8067,Xpressbees,TRK-00008067,Delivered,2017-11-07,2017-11-10,2017-11-10,23.81,2026-08-06 01:41:13.679294
8068,8068,Xpressbees,TRK-00008068,Delivered,2016-10-21,2016-10-26,2016-10-26,48.34,2026-08-06 01:41:13.679294
8069,8069,Dhl,TRK-00008069,Delivered,2016-10-22,2016-10-27,2016-10-27,18.85,2026-08-06 01:41:13.679294
8070,8070,Fedex,TRK-00008070,In Transit,2018-01-03,2018-01-08,,24.38,2026-08-06 01:41:13.679294
8071,8071,Delhivery,TRK-00008071,Delivered,2018-01-03,2018-01-07,2018-01-07,28.86,2026-08-06 01:41:13.679294
8072,8072,Dhl,TRK-00008072,Delivered,2018-01-03,2018-01-07,2018-01-07,33.93,2026-08-06 01:41:13.679294
8073,8073,Xpressbees,TRK-00008073,Delivered,2018-01-03,2018-01-07,2018-01-07,35.82,2026-08-06 01:41:13.679294
8074,8074,Xpressbees,TRK-00008074,Delivered,2018-01-03,2018-01-06,2018-01-06,32.75,2026-08-06 01:41:13.679294
8075,8075,Fedex,TRK-00008075,Delivered,2018-01-02,2018-01-06,2018-01-06,47.52,2026-08-06 01:41:13.679294
8076,8076,Ups,TRK-00008076,Delivered,2018-01-01,2018-01-04,2018-01-04,48.5,2026-08-06 01:41:13.679294
8077,8077,Delhivery,TRK-00008077,Delivered,2016-06-25,2016-06-28,2016-06-29,27.87,2026-08-06 01:41:13.679294
8078,8078,Delhivery,TRK-00008078,Delivered,2016-06-24,2016-06-28,2016-06-29,31.2,2026-08-06 01:41:13.679294
8079,8079,Dhl,TRK-00008079,In Transit,2016-06-24,2016-06-27,,36.13,2026-08-06 01:41:13.679294
8080,8080,Fedex,TRK-00008080,Delivered,2017-11-23,2017-11-26,2017-11-26,14.38,2026-08-06 01:41:13.679294
8081,8081,Delhivery,TRK-00008081,Delivered,2016-10-27,2016-10-31,2016-10-31,40.16,2026-08-06 01:41:13.679294
8082,8082,Dhl,TRK-00008082,Delivered,2016-10-26,2016-10-29,2016-10-29,34.68,2026-08-06 01:41:13.679294
8083,8083,Xpressbees,TRK-00008083,Delivered,2016-10-27,2016-11-01,2016-11-01,36.36,2026-08-06 01:41:13.679294
8084,8084,Dhl,TRK-00008084,Delivered,2016-10-28,2016-11-01,2016-11-01,23.46,2026-08-06 01:41:13.679294
8085,8085,Xpressbees,TRK-00008085,Delivered,2016-10-28,2016-11-01,2016-11-01,20.85,2026-08-06 01:41:13.679294
8086,8086,Xpressbees,TRK-00008086,Delivered,2017-10-20,2017-10-25,2017-10-26,19.59,2026-08-06 01:41:13.679294
8087,8087,Blue Dart,TRK-00008087,Delivered,2018-04-30,2018-05-05,2018-05-05,44.12,2026-08-06 01:41:13.679294
8088,8088,Ups,TRK-00008088,Delivered,2017-09-29,2017-10-04,2017-10-04,16.92,2026-08-06 01:41:13.679294
8089,8089,Xpressbees,TRK-00008089,Delivered,2016-07-11,2016-07-15,2016-07-15,34.06,2026-08-06 01:41:13.679294
8090,8090,Delhivery,TRK-00008090,In Transit,2016-08-09,2016-08-14,,17.26,2026-08-06 01:41:13.679294
8091,8091,Dhl,TRK-00008091,Delivered,2015-12-09,2015-12-13,2015-12-13,13.92,2026-08-06 01:41:13.679294
8092,8092,Xpressbees,TRK-00008092,Delivered,2016-12-10,2016-12-14,2016-12-14,31.77,2026-08-06 01:41:13.679294
8093,8093,Delhivery,TRK-00008093,Delivered,2018-11-09,2018-11-14,2018-11-14,47.97,2026-08-06 01:41:13.679294
8094,8094,Xpressbees,TRK-00008094,Delivered,2018-07-28,2018-08-01,2018-08-01,35.3,2026-08-06 01:41:13.679294
8095,8095,Ups,TRK-00008095,Delivered,2018-07-28,2018-08-02,2018-08-02,46.23,2026-08-06 01:41:13.679294
8096,8096,Blue Dart,TRK-00008096,Delivered,2018-07-27,2018-07-31,2018-07-31,48.52,2026-08-06 01:41:13.679294
8097,8097,Fedex,TRK-00008097,Delivered,2018-07-28,2018-07-31,2018-07-31,13.37,2026-08-06 01:41:13.679294
8098,8098,Xpressbees,TRK-00008098,Delivered,2018-12-29,2019-01-03,2019-01-03,29.5,2026-08-06 01:41:13.679294
8099,8099,Blue Dart,TRK-00008099,Delivered,2018-12-30,2019-01-02,2019-01-02,33.24,2026-08-06 01:41:13.679294
8100,8100,Dhl,TRK-00008100,Delivered,2017-03-12,2017-03-16,2017-03-16,20.9,2026-08-06 01:41:13.679294
8101,8101,Fedex,TRK-00008101,Delivered,2017-03-12,2017-03-16,2017-03-17,18.47,2026-08-06 01:41:13.679294
8102,8102,Ups,TRK-00008102,Delivered,2016-05-22,2016-05-27,2016-05-27,34.65,2026-08-06 01:41:13.679294
8103,8103,Fedex,TRK-00008103,Delivered,2016-05-24,2016-05-27,2016-05-27,41.09,2026-08-06 01:41:13.679294
8104,8104,Ups,TRK-00008104,In Transit,2016-05-24,2016-05-29,,20.24,2026-08-06 01:41:13.679294
8105,8105,Dhl,TRK-00008105,Delivered,2016-05-22,2016-05-26,2016-05-26,21.23,2026-08-06 01:41:13.679294
8106,8106,Xpressbees,TRK-00008106,Delivered,2018-02-17,2018-02-22,2018-02-22,44.62,2026-08-06 01:41:13.679294
8107,8107,Delhivery,TRK-00008107,Delivered,2018-02-18,2018-02-22,2018-02-22,48.1,2026-08-06 01:41:13.679294
8108,8108,Fedex,TRK-00008108,Delivered,2018-02-18,2018-02-21,2018-02-21,30.88,2026-08-06 01:41:13.679294
8109,8109,Xpressbees,TRK-00008109,Delivered,2018-12-10,2018-12-13,2018-12-13,13.0,2026-08-06 01:41:13.679294
8110,8110,Delhivery,TRK-00008110,Delivered,2018-11-20,2018-11-24,2018-11-24,37.21,2026-08-06 01:41:13.679294
8111,8111,Delhivery,TRK-00008111,Delivered,2018-11-20,2018-11-24,2018-11-24,27.57,2026-08-06 01:41:13.679294
8112,8112,Ups,TRK-00008112,Delivered,2017-12-03,2017-12-08,2017-12-08,36.79,2026-08-06 01:41:13.679294
8113,8113,Xpressbees,TRK-00008113,Delivered,2017-12-03,2017-12-07,2017-12-07,13.38,2026-08-06 01:41:13.679294
8114,8114,Ups,TRK-00008114,In Transit,2017-12-01,2017-12-05,,13.39,2026-08-06 01:41:13.679294
8115,8115,Xpressbees,TRK-00008115,Delivered,2018-10-04,2018-10-07,2018-10-08,49.54,2026-08-06 01:41:13.679294
8116,8116,Blue Dart,TRK-00008116,Delivered,2018-08-30,2018-09-04,2018-09-04,31.02,2026-08-06 01:41:13.679294
8117,8117,Ups,TRK-00008117,Delivered,2018-11-26,2018-11-30,2018-11-30,25.97,2026-08-06 01:41:13.679294
8118,8118,Fedex,TRK-00008118,Delivered,2018-06-30,2018-07-05,2018-07-05,15.11,2026-08-06 01:41:13.679294
8119,8119,Delhivery,TRK-00008119,Delivered,2018-07-24,2018-07-29,2018-07-29,31.96,2026-08-06 01:41:13.679294
8120,8120,Blue Dart,TRK-00008120,Delivered,2017-11-11,2017-11-16,2017-11-16,11.87,2026-08-06 01:41:13.679294
8121,8121,Fedex,TRK-00008121,Delivered,2017-11-12,2017-11-17,2017-11-17,36.67,2026-08-06 01:41:13.679294
8122,8122,Ups,TRK-00008122,Delivered,2017-11-13,2017-11-17,2017-11-17,34.11,2026-08-06 01:41:13.679294
8123,8123,Ups,TRK-00008123,In Transit,2015-12-11,2015-12-16,,40.5,2026-08-06 01:41:13.679294
8124,8124,Delhivery,TRK-00008124,Delivered,2015-12-11,2015-12-14,2015-12-14,35.89,2026-08-06 01:41:13.679294
8125,8125,Xpressbees,TRK-00008125,Delivered,2018-09-07,2018-09-12,2018-09-13,37.39,2026-08-06 01:41:13.679294
8126,8126,Fedex,TRK-00008126,Delivered,2016-02-08,2016-02-12,2016-02-12,48.44,2026-08-06 01:41:13.679294
8127,8127,Ups,TRK-00008127,Delivered,2016-02-06,2016-02-11,2016-02-11,10.06,2026-08-06 01:41:13.679294
8128,8128,Delhivery,TRK-00008128,In Transit,2016-02-06,2016-02-10,,45.1,2026-08-06 01:41:13.679294
8129,8129,Dhl,TRK-00008129,Delivered,2018-08-26,2018-08-30,2018-08-31,41.05,2026-08-06 01:41:13.679294
8130,8130,Dhl,TRK-00008130,Delivered,2015-07-21,2015-07-24,2015-07-24,18.05,2026-08-06 01:41:13.679294
8131,8131,Dhl,TRK-00008131,Delivered,2015-07-22,2015-07-25,2015-07-26,13.52,2026-08-06 01:41:13.679294
8132,8132,Delhivery,TRK-00008132,Delivered,2015-07-22,2015-07-26,2015-07-26,42.36,2026-08-06 01:41:13.679294
8133,8133,Xpressbees,TRK-00008133,Delivered,2015-07-20,2015-07-24,2015-07-24,18.23,2026-08-06 01:41:13.679294
8134,8134,Delhivery,TRK-00008134,Delivered,2016-10-08,2016-10-12,2016-10-12,15.18,2026-08-06 01:41:13.679294
8135,8135,Delhivery,TRK-00008135,Delivered,2016-02-18,2016-02-21,2016-02-21,19.36,2026-08-06 01:41:13.679294
8136,8136,Xpressbees,TRK-00008136,In Transit,2016-02-18,2016-02-21,,11.17,2026-08-06 01:41:13.679294
8137,8137,Dhl,TRK-00008137,Delivered,2017-08-13,2017-08-18,2017-08-18,35.43,2026-08-06 01:41:13.679294
8138,8138,Blue Dart,TRK-00008138,Delivered,2015-11-10,2015-11-14,2015-11-14,46.0,2026-08-06 01:41:13.679294
8139,8139,Ups,TRK-00008139,Delivered,2017-07-20,2017-07-23,2017-07-23,41.6,2026-08-06 01:41:13.679294
8140,8140,Blue Dart,TRK-00008140,Delivered,2017-07-19,2017-07-23,2017-07-23,27.89,2026-08-06 01:41:13.679294
8141,8141,Blue Dart,TRK-00008141,Delivered,2017-07-18,2017-07-22,2017-07-23,17.53,2026-08-06 01:41:13.679294
8142,8142,Blue Dart,TRK-00008142,Delivered,2017-02-06,2017-02-09,2017-02-09,45.1,2026-08-06 01:41:13.679294
8143,8143,Ups,TRK-00008143,Delivered,2017-02-06,2017-02-10,2017-02-10,45.59,2026-08-06 01:41:13.679294
8144,8144,Ups,TRK-00008144,Delivered,2017-02-07,2017-02-10,2017-02-10,33.46,2026-08-06 01:41:13.679294
8145,8145,Xpressbees,TRK-00008145,Delivered,2017-02-06,2017-02-09,2017-02-09,45.77,2026-08-06 01:41:13.679294
8146,8146,Dhl,TRK-00008146,Delivered,2015-06-21,2015-06-26,2015-06-26,17.71,2026-08-06 01:41:13.679294
8147,8147,Dhl,TRK-00008147,Delivered,2015-06-20,2015-06-24,2015-06-24,39.88,2026-08-06 01:41:13.679294
8148,8148,Dhl,TRK-00008148,Delivered,2018-06-09,2018-06-12,2018-06-12,32.41,2026-08-06 01:41:13.679294
8149,8149,Xpressbees,TRK-00008149,Delivered,2017-12-28,2017-12-31,2017-12-31,23.57,2026-08-06 01:41:13.679294
8150,8150,Xpressbees,TRK-00008150,Delivered,2015-01-26,2015-01-29,2015-01-29,29.15,2026-08-06 01:41:13.679294
8151,8151,Ups,TRK-00008151,Delivered,2015-01-28,2015-02-02,2015-02-02,26.5,2026-08-06 01:41:13.679294
8152,8152,Delhivery,TRK-00008152,Delivered,2018-03-25,2018-03-28,2018-03-28,21.77,2026-08-06 01:41:13.679294
8153,8153,Fedex,TRK-00008153,In Transit,2018-03-25,2018-03-30,,25.07,2026-08-06 01:41:13.679294
8154,8154,Xpressbees,TRK-00008154,Delivered,2018-03-24,2018-03-27,2018-03-27,35.94,2026-08-06 01:41:13.679294
8155,8155,Dhl,TRK-00008155,Delivered,2018-03-22,2018-03-26,2018-03-26,29.79,2026-08-06 01:41:13.679294
8156,8156,Fedex,TRK-00008156,Delivered,2018-03-20,2018-03-23,2018-03-23,14.15,2026-08-06 01:41:13.679294
8157,8157,Blue Dart,TRK-00008157,Delivered,2017-10-06,2017-10-11,2017-10-11,46.53,2026-08-06 01:41:13.679294
8158,8158,Ups,TRK-00008158,In Transit,2017-11-20,2017-11-23,,32.39,2026-08-06 01:41:13.679294
8159,8159,Xpressbees,TRK-00008159,In Transit,2018-12-27,2018-12-31,,27.44,2026-08-06 01:41:13.679294
8160,8160,Blue Dart,TRK-00008160,Delivered,2017-03-09,2017-03-14,2017-03-14,24.43,2026-08-06 01:41:13.679294
8161,8161,Dhl,TRK-00008161,Delivered,2017-02-17,2017-02-21,2017-02-21,30.0,2026-08-06 01:41:13.679294
8162,8162,Delhivery,TRK-00008162,Delivered,2016-09-30,2016-10-04,2016-10-04,15.61,2026-08-06 01:41:13.679294
8163,8163,Ups,TRK-00008163,Delivered,2016-09-29,2016-10-02,2016-10-03,11.7,2026-08-06 01:41:13.679294
8164,8164,Delhivery,TRK-00008164,In Transit,2016-11-03,2016-11-07,,40.46,2026-08-06 01:41:13.679294
8165,8165,Delhivery,TRK-00008165,Delivered,2016-11-03,2016-11-07,2016-11-07,34.57,2026-08-06 01:41:13.679294
8166,8166,Blue Dart,TRK-00008166,Delivered,2016-11-02,2016-11-07,2016-11-07,40.52,2026-08-06 01:41:13.679294
8167,8167,Fedex,TRK-00008167,Delivered,2016-11-02,2016-11-07,2016-11-08,23.56,2026-08-06 01:41:13.679294
8168,8168,Blue Dart,TRK-00008168,Delivered,2017-08-02,2017-08-06,2017-08-06,14.41,2026-08-06 01:41:13.679294
8169,8169,Dhl,TRK-00008169,Delivered,2018-11-06,2018-11-10,2018-11-10,20.19,2026-08-06 01:41:13.679294
8170,8170,Dhl,TRK-00008170,In Transit,2018-11-07,2018-11-10,,19.89,2026-08-06 01:41:13.679294
8171,8171,Blue Dart,TRK-00008171,Delivered,2018-11-08,2018-11-13,2018-11-14,46.8,2026-08-06 01:41:13.679294
8172,8172,Dhl,TRK-00008172,In Transit,2017-02-16,2017-02-21,,39.78,2026-08-06 01:41:13.679294
8173,8173,Blue Dart,TRK-00008173,Delivered,2015-07-09,2015-07-13,2015-07-13,13.11,2026-08-06 01:41:13.679294
8174,8174,Dhl,TRK-00008174,Delivered,2015-07-11,2015-07-16,2015-07-16,15.77,2026-08-06 01:41:13.679294
8175,8175,Blue Dart,TRK-00008175,Delivered,2015-07-10,2015-07-14,2015-07-14,39.22,2026-08-06 01:41:13.679294
8176,8176,Delhivery,TRK-00008176,Delivered,2017-01-31,2017-02-04,2017-02-04,17.17,2026-08-06 01:41:13.679294
8177,8177,Blue Dart,TRK-00008177,Delivered,2017-09-24,2017-09-28,2017-09-28,41.64,2026-08-06 01:41:13.679294
8178,8178,Xpressbees,TRK-00008178,Delivered,2018-12-23,2018-12-28,2018-12-28,25.65,2026-08-06 01:41:13.679294
8179,8179,Fedex,TRK-00008179,Delivered,2017-09-04,2017-09-09,2017-09-09,27.46,2026-08-06 01:41:13.679294
8180,8180,Fedex,TRK-00008180,Delivered,2016-08-04,2016-08-08,2016-08-08,16.21,2026-08-06 01:41:13.679294
8181,8181,Fedex,TRK-00008181,Delivered,2016-11-23,2016-11-27,2016-11-27,25.05,2026-08-06 01:41:13.679294
8182,8182,Ups,TRK-00008182,Delivered,2016-11-21,2016-11-25,2016-11-25,14.54,2026-08-06 01:41:13.679294
8183,8183,Delhivery,TRK-00008183,In Transit,2018-05-19,2018-05-23,,47.45,2026-08-06 01:41:13.679294
8184,8184,Ups,TRK-00008184,Delivered,2018-05-20,2018-05-25,2018-05-25,42.25,2026-08-06 01:41:13.679294
8185,8185,Dhl,TRK-00008185,Delivered,2018-07-23,2018-07-26,2018-07-26,10.04,2026-08-06 01:41:13.679294
8186,8186,Xpressbees,TRK-00008186,Delivered,2016-09-14,2016-09-17,2016-09-17,45.67,2026-08-06 01:41:13.679294
8187,8187,Xpressbees,TRK-00008187,Delivered,2016-09-15,2016-09-20,2016-09-20,27.52,2026-08-06 01:41:13.679294
8188,8188,Ups,TRK-00008188,Delivered,2017-12-12,2017-12-15,2017-12-15,45.18,2026-08-06 01:41:13.679294
8189,8189,Xpressbees,TRK-00008189,In Transit,2016-10-03,2016-10-08,,44.86,2026-08-06 01:41:13.679294
8190,8190,Fedex,TRK-00008190,Delivered,2016-10-02,2016-10-07,2016-10-07,12.38,2026-08-06 01:41:13.679294
8191,8191,Ups,TRK-00008191,Delivered,2018-11-18,2018-11-23,2018-11-23,34.75,2026-08-06 01:41:13.679294
8192,8192,Delhivery,TRK-00008192,In Transit,2018-11-19,2018-11-24,,42.67,2026-08-06 01:41:13.679294
8193,8193,Xpressbees,TRK-00008193,Delivered,2016-11-30,2016-12-04,2016-12-04,10.26,2026-08-06 01:41:13.679294
8194,8194,Ups,TRK-00008194,In Transit,2016-12-02,2016-12-07,,45.86,2026-08-06 01:41:13.679294
8195,8195,Xpressbees,TRK-00008195,Delivered,2016-12-02,2016-12-07,2016-12-07,34.89,2026-08-06 01:41:13.679294
8196,8196,Ups,TRK-00008196,Delivered,2016-12-08,2016-12-12,2016-12-12,26.99,2026-08-06 01:41:13.679294
8197,8197,Ups,TRK-00008197,Delivered,2018-09-07,2018-09-10,2018-09-10,36.2,2026-08-06 01:41:13.679294
8198,8198,Fedex,TRK-00008198,Delivered,2018-09-06,2018-09-10,2018-09-10,12.29,2026-08-06 01:41:13.679294
8199,8199,Delhivery,TRK-00008199,Delivered,2018-09-07,2018-09-12,2018-09-13,45.97,2026-08-06 01:41:13.679294
8200,8200,Blue Dart,TRK-00008200,Delivered,2018-04-24,2018-04-28,2018-04-28,19.28,2026-08-06 01:41:13.679294
8201,8201,Blue Dart,TRK-00008201,Delivered,2018-04-24,2018-04-27,2018-04-27,35.99,2026-08-06 01:41:13.679294
8202,8202,Blue Dart,TRK-00008202,Delivered,2016-11-09,2016-11-13,2016-11-13,32.6,2026-08-06 01:41:13.679294
8203,8203,Delhivery,TRK-00008203,Delivered,2016-11-10,2016-11-14,2016-11-14,33.85,2026-08-06 01:41:13.679294
8204,8204,Dhl,TRK-00008204,Delivered,2016-11-09,2016-11-13,2016-11-13,48.99,2026-08-06 01:41:13.679294
8205,8205,Delhivery,TRK-00008205,Delivered,2016-11-09,2016-11-13,2016-11-13,22.29,2026-08-06 01:41:13.679294
8206,8206,Xpressbees,TRK-00008206,Delivered,2016-11-08,2016-11-12,2016-11-12,20.76,2026-08-06 01:41:13.679294
8207,8207,Blue Dart,TRK-00008207,Delivered,2016-04-28,2016-05-01,2016-05-01,21.7,2026-08-06 01:41:13.679294
8208,8208,Dhl,TRK-00008208,In Transit,2016-04-26,2016-05-01,,16.64,2026-08-06 01:41:13.679294
8209,8209,Delhivery,TRK-00008209,In Transit,2016-09-20,2016-09-23,,39.02,2026-08-06 01:41:13.679294
8210,8210,Delhivery,TRK-00008210,In Transit,2016-09-20,2016-09-23,,13.22,2026-08-06 01:41:13.679294
8211,8211,Ups,TRK-00008211,Delivered,2018-09-09,2018-09-13,2018-09-13,42.73,2026-08-06 01:41:13.679294
8212,8212,Ups,TRK-00008212,In Transit,2017-11-07,2017-11-11,,37.3,2026-08-06 01:41:13.679294
8213,8213,Ups,TRK-00008213,Delivered,2017-11-07,2017-11-12,2017-11-12,13.1,2026-08-06 01:41:13.679294
8214,8214,Delhivery,TRK-00008214,Delivered,2016-09-25,2016-09-30,2016-10-01,10.84,2026-08-06 01:41:13.679294
8215,8215,Xpressbees,TRK-00008215,Delivered,2016-09-25,2016-09-29,2016-09-29,33.3,2026-08-06 01:41:13.679294
8216,8216,Blue Dart,TRK-00008216,Delivered,2016-09-27,2016-10-01,2016-10-01,31.33,2026-08-06 01:41:13.679294
8217,8217,Ups,TRK-00008217,In Transit,2016-09-25,2016-09-30,,16.42,2026-08-06 01:41:13.679294
8218,8218,Xpressbees,TRK-00008218,Delivered,2015-10-05,2015-10-08,2015-10-08,23.41,2026-08-06 01:41:13.679294
8219,8219,Fedex,TRK-00008219,Delivered,2015-10-04,2015-10-09,2015-10-09,15.94,2026-08-06 01:41:13.679294
8220,8220,Ups,TRK-00008220,Delivered,2015-10-03,2015-10-07,2015-10-07,40.26,2026-08-06 01:41:13.679294
8221,8221,Fedex,TRK-00008221,Delivered,2015-10-04,2015-10-08,2015-10-09,23.1,2026-08-06 01:41:13.679294
8222,8222,Ups,TRK-00008222,Delivered,2015-10-05,2015-10-10,2015-10-10,39.89,2026-08-06 01:41:13.679294
